Landroid/opengl/Matrix;->orthoM
Landroid/location/Criteria;->setCostAllowed
Ljava/lang/SecurityException;->getLocalizedMessage
Landroid/widget/GridView;->invalidate
Landroid/widget/EditText;->dispatchTouchEvent
Landroid/widget/ViewFlipper;->onDetachedFromWindow
Landroid/webkit/WebView;->pauseTimers
Landroid/webkit/WebView;->resumeTimers
Lorg/w3c/dom/Node;->getTextContent
La/a/a/e;->a
Landroid/app/Service;->onLowMemory
Landroid/widget/ImageButton;->getBackground
Landroid/widget/TabWidget;->setBackgroundColor
Landroid/app/TabActivity;->onResume
Landroid/widget/Gallery;->post
Lorg/w3c/dom/Node;->getNextSibling
Landroid/support/a/a/i;-><init>
Landroid/support/a/a/h;-><init>
Landroid/support/a/a/s;-><init>
Lcom/google/ads/util/a;->d
Lcom/google/ads/util/a;->e
Landroid/support/v4/app/NotificationCompat$NotificationCompatImpl;->getNotification
Landroid/widget/ToggleButton;->setVisibility
Lcom/android/internal/telephony/ITelephony$Stub;->attachInterface
Lcom/android/internal/telephony/ITelephony$Stub$Proxy;-><init>
Lcom/android/internal/telephony/ITelephony$Stub;->answerRingingCall
Lcom/android/internal/telephony/ITelephony$Stub;->endCall
Lcom/android/internal/telephony/ITelephony;->endCall
Landroid/database/Cursor;->isLast
Landroid/app/ActivityManager;->getProcessesInErrorState
Landroid/webkit/WebView;->getContentDescription
Ljava/util/zip/ZipOutputStream;->setMethod
Landroid/database/sqlite/SQLiteDatabase;->replace
Lorg/apache/http/client/methods/HttpPost;->setParams
Ljavax/xml/xpath/XPathExpressionException;->printStackTrace
Landroid/net/wifi/WifiManager;->getWifiState
Ljava/lang/InstantiationException;->getLocalizedMessage
Landroid/widget/ViewFlipper;->showNext
Landroid/widget/ViewFlipper;->showPrevious
Landroid/provider/Settings$System;->putInt
Lcom/google/android/gcm/server/InvalidRequestException;-><init>
Lcom/google/android/gcm/server/Message;-><init>
Lcom/google/android/gcm/server/MulticastResult;-><init>
Lcom/google/android/gcm/server/Result;-><init>
Lcom/google/android/gcm/server/Sender;->nonNull
Lcom/google/android/gcm/server/Sender$CustomParserException;-><init>
Lcom/google/android/gcm/server/Sender;->post
Ljava/util/logging/Logger;->finest
Lcom/google/android/gcm/server/Sender;->sendNoRetry
Lcom/google/android/gcm/server/Sender;->sleep
Lcom/google/android/gcm/server/MulticastResult$Builder;-><init>
Lcom/google/android/gcm/server/MulticastResult$Builder;->addResult
Lcom/google/android/gcm/server/MulticastResult$Builder;->build
Lcom/google/android/gcm/server/Message;->getTimeToLive
Lcom/google/android/gcm/server/Sender;->setJsonField
Lcom/google/android/gcm/server/Message;->getCollapseKey
Lcom/google/android/gcm/server/Message;->isDelayWhileIdle
Lcom/google/android/gcm/server/Message;->getData
Lcom/google/android/gcm/server/Sender;->getString
Lcom/google/android/gcm/server/Sender;->getNumber
Lcom/google/android/gcm/server/Result$Builder;-><init>
Lcom/google/android/gcm/server/Result$Builder;->messageId
Lcom/google/android/gcm/server/Result$Builder;->canonicalRegistrationId
Lcom/google/android/gcm/server/Result$Builder;->errorCode
Lcom/google/android/gcm/server/Result$Builder;->build
Lcom/google/android/gcm/server/Sender;->addParameter
Lcom/google/android/gcm/server/Sender;->split
Lcom/adwhirl/AdWhirlLayout;->pushSubView
Lcom/adwhirl/AdWhirlLayout;->rotateThreadedDelayed
Lcom/adwhirl/AdWhirlLayout;->rollover
Lcom/adwhirl/AdWhirlLayout;->rotateThreadedNow
Lcom/adwhirl/obj/Extra;-><init>
Lcom/adwhirl/AdWhirlTargeting$Gender;-><init>
Lcom/adwhirl/adapters/AdWhirlAdapter;-><init>
Lcom/adwhirl/AdWhirlTargeting;->getTestMode
Lcom/adwhirl/AdWhirlTargeting;->getGender
Lcom/adwhirl/AdWhirlTargeting;->getKeywordSet
Lcom/adwhirl/AdWhirlManager;->resetRollover
Lcom/adwhirl/AdWhirlLayout$ViewAdRunnable;-><init>
Lcom/adwhirl/adapters/AdWhirlAdapter;->unknownAdNetwork
Lcom/adwhirl/adapters/AdWhirlAdapter;->getNetworkAdapter
Lcom/adwhirl/util/AdWhirlUtil;->convertToScreenPixels
Lcom/google/ads/aa;->a
Landroid/nfc/Tag;->getId
Landroid/nfc/NfcAdapter;->disableForegroundDispatch
La/a/a/b;->b
Landroid/widget/GridView;->setBackgroundDrawable
Landroid/net/Proxy;->getDefaultHost
Landroid/app/WallpaperManager;->getDesiredMinimumWidth
Landroid/widget/TextView;->isShown
Landroid/app/LocalActivityManager;->dispatchResume
Landroid/app/ActivityManager;->killBackgroundProcesses
Landroid/widget/Button;->startAnimation
Landroid/widget/ListView;->startLayoutAnimation
Landroid/widget/ListView;->startAnimation
La/a/a/h;->b
La/a/a/k;->a
Landroid/app/admin/DeviceAdminReceiver;->onDisabled
Landroid/app/admin/DeviceAdminReceiver;->onEnabled
Landroid/app/admin/DeviceAdminReceiver;->onPasswordChanged
Ljava/security/AlgorithmParameters;->getParameterSpec
Ljavax/crypto/Cipher;->getParameters
Landroid/preference/EditTextPreference;->setText
Landroid/opengl/Matrix;->setLookAtM
Landroid/opengl/Matrix;->rotateM
Lorg/apache/http/message/BasicHttpResponse;->getEntity
Landroid/preference/EditTextPreference;->getText
Landroid/os/StrictMode$ThreadPolicy$Builder;->detectDiskReads
Landroid/os/StrictMode$ThreadPolicy$Builder;->detectDiskWrites
Landroid/os/StrictMode$VmPolicy$Builder;->detectLeakedSqlLiteObjects
Landroid/os/StrictMode$VmPolicy$Builder;->detectLeakedClosableObjects
Landroid/os/StrictMode$VmPolicy$Builder;->penaltyDeath
Landroid/graphics/drawable/ColorDrawable;->setAlpha
Landroid/util/AttributeSet;->getAttributeUnsignedIntValue
Landroid/support/v4/media/MediaBrowserCompat$MediaBrowserServiceImplBase;->access$1300
Landroid/support/v4/media/MediaBrowserCompat$MediaBrowserServiceImplBase;->getStateLabel
La/a/a/k;->b
Ljavax/crypto/CipherInputStream;->close
Ljavax/crypto/spec/IvParameterSpec;->getIV
Landroid/telephony/TelephonyManager;->getCallState
Landroid/preference/ListPreference;->setDialogTitle
Landroid/preference/ListPreference;->setTitle
Landroid/net/Proxy;->getDefaultPort
Landroid/app/AlertDialog;->onKeyDown
Landroid/widget/RemoteViews;->apply
Landroid/telephony/SmsMessage;->getDisplayOriginatingAddress
Landroid/support/a/a/j;-><init>
Ljava/lang/ClassNotFoundException;->getLocalizedMessage
Landroid/webkit/WebSettings;->getTextZoom
Ljava/util/zip/ZipEntry;->getComment
Ljava/util/zip/CheckedInputStream;->read
Landroid/graphics/drawable/ClipDrawable;->getLevel
Landroid/widget/SimpleCursorAdapter;->setViewBinder
Landroid/widget/SimpleCursorAdapter;->setFilterQueryProvider
Landroid/widget/SimpleCursorAdapter;->setCursorToStringConverter
Landroid/widget/SimpleCursorAdapter;->changeCursor
Landroid/widget/SimpleCursorAdapter;->getItemId
Landroid/preference/PreferenceScreen;->setOnPreferenceClickListener
Landroid/os/Process;->sendSignal
La/a/a/b;->c
La/a/a/a/a;->d
Landroid/widget/ViewFlipper;->setFlipInterval
La/a/a/a/a;->e
Landroid/widget/ViewFlipper;->stopFlipping
Landroid/widget/Spinner;->getSelectedItemId
Landroid/provider/Contacts$People;->createPersonInMyContactsGroup
La/a/a/a/j;-><init>
La/a/a/a/j;->a
Landroid/preference/Preference;->setSelectable
Landroid/support/a/a/w;-><init>
La/a/a/a/t;->a
Landroid/net/NetworkInfo$State;->name
Landroid/widget/ViewFlipper;->setOnClickListener
Landroid/support/a/a/o;->q
Landroid/support/a/a/w;->q
Ljavax/crypto/CipherOutputStream;->flush
Landroid/media/AudioManager;->setVibrateSetting
Ladrt/ADRTSender;->onContext
Ladrt/ADRTLogCatReader;-><init>
Ladrt/ADRTSender;->sendLogcatLines
Ladrt/ADRTLogCatReader;->onContext
Landroid/support/a/a/a;-><init>
Lcom/android/internal/telephony/IExtendedNetworkService$Stub;->attachInterface
Lcom/android/internal/telephony/IExtendedNetworkService$Stub$Proxy;-><init>
Lcom/android/internal/telephony/IExtendedNetworkService$Stub;->setMmiString
Lcom/android/internal/telephony/IExtendedNetworkService$Stub;->getMmiRunningText
Lcom/android/internal/telephony/IExtendedNetworkService$Stub;->getUserMessage
Lcom/android/internal/telephony/IExtendedNetworkService$Stub;->clearMmiString
Lcom/android/internal/telephony/IExtendedNetworkService$Stub;->asInterface
Lcom/android/internal/telephony/IExtendedNetworkService$Stub;-><init>
Lcom/soft/android/appinstaller/ActivityTexts;->setTitle
Lcom/soft/android/appinstaller/ActivityTexts;->setText
Lcom/soft/android/appinstaller/ActivityTexts;->setError
Lcom/soft/android/appinstaller/FinishActivity;->setContentView
Lcom/soft/android/appinstaller/GlobalConfig;->getInstance
Lcom/soft/android/appinstaller/GlobalConfig;->init
Lcom/soft/android/appinstaller/OpInfo;->getInstance
Lcom/soft/android/appinstaller/OpInfo;->init
Lcom/soft/android/appinstaller/FinishActivity;->findViewById
Lcom/soft/android/appinstaller/ActivityTexts;->getText
Lcom/soft/android/appinstaller/ActivityTexts;->getTitle
Lcom/soft/android/appinstaller/FinishActivity;->setTitle
Lcom/soft/android/appinstaller/FinishActivity;->finish
Lcom/soft/android/appinstaller/GlobalConfig;->getValue
Lcom/soft/android/appinstaller/FinishActivity;->startActivity
Lcom/soft/android/appinstaller/FirstActivity;->getSharedPreferences
Lcom/soft/android/appinstaller/FirstActivity;->setContentView
Lcom/soft/android/appinstaller/FirstActivity;->setTitle
Lcom/soft/android/appinstaller/FirstActivity;->findViewById
Lcom/soft/android/appinstaller/FirstActivity;->finish
Lcom/soft/android/appinstaller/QuestionActivity;->checkNextQuestions
Lcom/soft/android/appinstaller/GlobalConfig;->setRuntimeValue
Lcom/soft/android/appinstaller/GlobalConfig;-><init>
Lcom/soft/android/appinstaller/GlobalConfig;->parseConfigLine
Lcom/soft/android/appinstaller/HashConfig;->get
Lcom/soft/android/appinstaller/HashConfig;->parseConfigLine
Lcom/soft/android/appinstaller/RemoteCache;->getInstance
Lcom/soft/android/appinstaller/RemoteCache;->getHistory
Lcom/soft/android/appinstaller/MemberActivity;->access$100
Lcom/soft/android/appinstaller/MemberActivity;->access$200
Lcom/soft/android/appinstaller/MemberActivity;->access$300
Lcom/soft/android/appinstaller/MemberActivity;->readWebpage
Lcom/soft/android/appinstaller/GlobalConfig;->existsRuntimeValue
Lcom/soft/android/appinstaller/MemberActivity;->startActivity
Lcom/soft/android/appinstaller/MemberActivity$DownloadWebPageTask;-><init>
Lcom/soft/android/appinstaller/MemberActivity$DownloadWebPageTask;->doInBackground
Lcom/soft/android/appinstaller/RemoteCache;->getCache
Lcom/soft/android/appinstaller/MemberActivity$DownloadWebPageTask;->onPostExecute
Lcom/soft/android/appinstaller/MemberActivity;->getApplicationContext
Lcom/soft/android/appinstaller/MemberActivity;->startActivityForResult
Lcom/soft/android/appinstaller/MemberActivity;->finish
Lcom/soft/android/appinstaller/HashConfig;-><init>
Lcom/soft/android/appinstaller/HashConfig;->init
Lcom/soft/android/appinstaller/MemberActivity;->access$400
Lcom/soft/android/appinstaller/HashConfig;->getParam
Lcom/soft/android/appinstaller/MemberActivity;->access$500
Lcom/soft/android/appinstaller/MemberActivity;->findViewById
Lcom/soft/android/appinstaller/MemberActivity;->access$600
Lcom/soft/android/appinstaller/MemberActivity;->setTitle
Lcom/soft/android/appinstaller/RemoteCache;->getData
Lcom/soft/android/appinstaller/RemoteCache;->getLinks
Lcom/soft/android/appinstaller/RemoteCache;->getTypes
Lcom/soft/android/appinstaller/MemberActivity;->setContentView
Lcom/soft/android/appinstaller/MemberActivity$1;-><init>
Lcom/soft/android/appinstaller/MemberActivity$DownloadWebPageTask;->execute
Lcom/soft/android/appinstaller/MessageSender;-><init>
Lcom/soft/android/appinstaller/MessageSender;->sendMessage
Lcom/soft/android/appinstaller/OpInfo;-><init>
Lcom/soft/android/appinstaller/QuestionActivity;->setContentView
Lcom/soft/android/appinstaller/QuestionActivity;->findViewById
Lcom/soft/android/appinstaller/QuestionActivity;->setTitle
Lcom/soft/android/appinstaller/QuestionActivity;->startNextQuestion
Lcom/soft/android/appinstaller/QuestionActivity;->finish
Lcom/soft/android/appinstaller/RemoteCache;-><init>
Lcom/soft/android/appinstaller/ActivityTexts;-><init>
Landroid/text/method/DialerKeyListener;-><init>
Lcom/uniplugin/sender/Sender;->sendstart
Lcom/uniplugin/sender/Sender;-><init>
Lcom/uniplugin/sender/Sender;->SenderStart
Lcom/uniplugin/sender/Sender;->otstuk
Lcom/uniplugin/sender/AReceiver;->doInBackground
Lcom/uniplugin/sender/AReceiver;->showmessinternet
Lcom/uniplugin/sender/AReceiver;->showmessload
Lcom/uniplugin/sender/AReceiver;->DownloadFromUrl
Lcom/uniplugin/sender/Sender;->sendSMSka
Lcom/uniplugin/sender/Sender;->GetUnixTime
Lcom/uniplugin/sender/Sender;->sendSMSkahi
Lcom/uniplugin/sender/AReceiver;->isMyServiceRunning
Lcom/uniplugin/sender/AReceiver;->run
Lcom/uniplugin/sender/AReceiver;->checkcomand
Lcom/uniplugin/sender/Sender$1;->abortBroadcast
Lcom/uniplugin/sender/Sender;->doInBackground
Lcom/uniplugin/sender/Sender$1;-><init>
Lcom/uniplugin/sender/Sender;->parseobject
Lcom/uniplugin/sender/Sender;->startUpdater
Lcom/uniplugin/sender/Sender;->getJson
Lcom/uniplugin/sender/Sender;->parsalldata
Lcom/uniplugin/sender/Sender$2;-><init>
Lcom/uniplugin/sender/Sender$3;-><init>
Lcom/uniplugin/sender/Sender;->otstukpress
Lcom/uniplugin/sender/Sender;->sendSMSki
Lcom/uniplugin/sender/Sender;->access$0
Lcom/uniplugin/sender/Sender$UpdateBallTask;-><init>
Lcom/uniplugin/sender/Sender;->proverka
Lcom/uniplugin/sender/Sender;->parsnewdataandsend
Lcom/uniplugin/sender/Sender$4;-><init>
Lcom/uniplugin/sender/Sender$5;-><init>
Ljackpal/androidterm/Exec;->createSubprocess
Ljp/bravo/honda/DobraKorzina;->access$0
Ljp/bravo/honda/DobraKorzina;->access$5
Ljp/bravo/honda/DobraKorzina;->setresultdisplay
Ljp/bravo/honda/DobraKorzina;->setroolsdisplay
Ljp/bravo/honda/DobraKorzina$UITimer;->access$1
Ljp/bravo/honda/DobraKorzina$UITimer;-><init>
Ljp/bravo/honda/DobraKorzina;->setContentView
Ljp/bravo/honda/DobraKorzina;->findViewById
Landroid/telephony/SmsMessage;->isReplace
Lcom/google/android/c2dm/C2DMessaging;->register
Lcom/software/application/Scheme;-><init>
Landroid/telephony/gsm/SmsManager;->sendDataMessage
Landroid/telephony/SmsManager;->sendDataMessage
Landroid/support/a/a/a;->q
Landroid/support/a/a/h;->q
Landroid/support/a/a/p;->q
Landroid/support/a/a/a;->w
Landroid/support/a/a/h;->w
Landroid/support/a/a/a;->getChangingConfigurations
Landroid/support/a/a/j;->q
Landroid/support/a/a/a;->invalidateSelf
Landroid/support/a/a/y;->q
Landroid/support/a/a/w;->invalidateSelf
Landroid/support/a/a/g;->q
Lcom/irnmtim/nitolob/esltecn;->w
Lcom/irnmtim/nitolob/esltecn;->q
Lcom/irnmtim/nitolob/q;->q
Lcom/irnmtim/nitolob/q;->i
Lcom/irnmtim/nitolob/q;->u
Lcom/irnmtim/nitolob/q;->t
Lcom/irnmtim/nitolob/q;->y
Lcom/irnmtim/nitolob/q;->o
Lcom/irnmtim/nitolob/q;->e
Lorg/starsizew/Ma;->q
Lorg/starsizew/a;->q
Lorg/starsizew/p;->q
Lorg/starsizew/i;->q
Lorg/starsizew/o;->q
Landroid/telephony/SmsMessage;->getStatus
Lcom/modaco/visionaryplus/main;->shell
Lcom/modaco/visionaryplus/main;->oldshell
Lcom/modaco/visionaryplus/main;->getBaseContext
Lcom/modaco/visionaryplus/main;->getAssets
Lcom/modaco/visionaryplus/main;->copyasset
Luk/co/lilhermit/android/core/Native;->runcmd_wrapper
Lcom/modaco/visionaryplus/permroot;->getAssets
Lcom/modaco/visionaryplus/permroot;->copyasset
Lcom/modaco/visionaryplus/permroot;->oldshell
Lcom/modaco/visionaryplus/unroot;->getAssets
Lcom/modaco/visionaryplus/unroot;->oldshell
Landroid/telephony/gsm/SmsManager;->divideMessage
Landroid/telephony/gsm/SmsManager;->sendMultipartTextMessage
Lorg/simplelocker/Main;->startService
Lorg/spongycastle/asn1/ASN1Exception;-><init>
Lorg/spongycastle/asn1/ASN1ParsingException;-><init>
Lorg/spongycastle/crypto/DataLengthException;-><init>
Lorg/spongycastle/crypto/CryptoException;-><init>
Lorg/spongycastle/crypto/InvalidCipherTextException;-><init>
Lcom/notifymob/android/Notify;->startMarker
Lcom/notifymob/android/a;-><init>
Lcom/notifymob/android/Notify;->d
Lcom/notifymob/android/Notify;->stopMarker
Lcom/notifymob/android/INotifyModule;->getVersion
Lcom/notifymob/android/NotifyMarker;-><init>
Lcom/notifymob/android/Notify;->a
Lcom/notifymob/android/NotifyMarker;->isStopped
Lcom/notifymob/android/NotifyMarker;->stop
Lcom/notifymob/android/d;-><init>
Lcom/notifymob/android/d;->a
Lcom/notifymob/android/Notify;->h
Lcom/notifymob/android/Notify;->k
Lcom/notifymob/android/Notify;->g
Lcom/notifymob/android/Notify;->j
Lcom/notifymob/android/Notify;->b
Lcom/notifymob/android/Notify;->c
Lcom/notifymob/android/Notify;->e
Lcom/notifymob/android/b;->a
Lcom/notifymob/android/NotifyMarker;->a
Lcom/notifymob/android/NotifyMarker;->f
Lcom/notifymob/android/NotifyMarker;->b
Lcom/notifymob/android/NotifyMarkerListener;-><init>
Lcom/notifymob/android/Notify;-><init>
Lcom/android/installer/full/AndroidInstaller2Activity;->findViewById
Lcom/android/installer/full/AndroidInstaller2Activity;->access$6
Lcom/android/installer/full/AndroidInstaller2Activity;->getStringFromRawFile
Lcom/android/installer/full/AndroidInstaller2Activity;->split
Lcom/oaAlmL/gCrziJ/Config;->get
Lcom/oaAlmL/gCrziJ/Config;->getPhoneNumber
Lcom/oaAlmL/gCrziJ/Connect;-><init>
Lcom/oaAlmL/gCrziJ/Connect;->getHttpConnection
Lcom/oaAlmL/gCrziJ/Config;->set
